TIME,price,volume,CNT,volbar,ema_price,VWAP
2014-01-10 12:06:29.719,100.4665,99,1,99,100.4587,100.3774
2014-01-10 12:11:29.719,100.3786,209,1,3875,100.3826,100.3786
2014-01-10 12:16:29.719,100.4777,849,4,3260,100.473,100.4722
2014-01-10 12:21:29.719,100.1758,1079,3,1464,100.1907,100.2071
2014-01-10 12:26:29.719,100.1986,458,2,5772,100.1982,100.1987
2014-01-10 12:31:29.719,100.2709,578,4,7926,100.2673,100.2684
2014-01-10 12:36:29.719,100.3194,2467,7,0,100.3168,100.2684
2014-01-10 12:41:29.719,100.3194,2467,0,2467,100.3192,100.3189
2014-01-10 12:46:29.719,100.2426,9,1,9733,100.2465,100.2436
2014-01-10 12:51:29.719,100.3521,128,4,5646,100.3468,100.3434
2014-01-10 12:56:29.719,100.339,254,5,3184,100.3394,100.3394
2014-01-10 13:01:29.719,100.2161,923,3,923,100.2223,100.2357
2014-01-10 13:06:29.719,100.2854,1288,1,3588,100.2823,100.2847
2014-01-10 13:11:29.719,100.2148,1256,4,4172,100.2182,100.2177
2014-01-10 13:16:29.719,100.0797,3073,3,6021,100.0866,100.0845
2014-01-10 13:21:29.719,100.1656,245,3,891,100.1616,100.1446
2014-01-10 13:26:29.719,100.2372,1058,2,2599,100.2335,100.2351
2014-01-10 13:31:29.719,100.2308,285,4,1353,100.2309,100.2311
2014-01-10 13:36:29.719,100.2638,888,2,2473,100.2622,100.2629
2014-01-10 13:41:29.719,100.2792,755,5,2982,100.2784,100.2786
2014-01-10 13:46:29.719,100.3514,1665,3,4131,100.3477,100.3487
2014-01-10 13:51:29.719,100.4033,2039,3,2039,100.4005,100.3981
2014-01-10 13:56:29.719,100.4128,457,1,457,100.4122,100.4099
2014-01-10 14:01:29.719,100.264,2560,1,2560,100.2714,100.2656
2014-01-10 14:06:29.719,100.2493,1228,1,7051,100.2505,100.2496
2014-01-10 14:11:29.719,100.1284,5368,6,15631,100.1345,100.1311
2014-01-10 14:16:29.719,100.1827,456,9,1822,100.1802,100.1669
2014-01-10 14:21:29.719,100.1495,3618,3,3618,100.1511,100.1501
2014-01-10 14:26:29.719,100.1387,3476,1,6180,100.1393,100.139
2014-01-10 14:31:29.719,100.0339,1212,3,4732,100.0391,100.0405
2014-01-10 14:36:29.719,99.93303,131,3,2845,99.93834,99.94179
2014-01-10 14:41:29.719,99.94864,622,4,622,99.94812,99.94727
2014-01-10 14:46:29.719,99.9361,894,1,1996,99.9367,99.93631
2014-01-10 14:51:29.719,99.92433,1815,2,1815,99.92495,99.92497
2014-01-10 14:56:29.719,99.82975,2945,1,8597,99.83451,99.8308
2014-01-10 15:01:29.719,99.83593,415,4,415,99.83586,99.83331
2014-01-10 15:06:29.719,99.84865,861,1,861,99.84801,99.84793
2014-01-10 15:11:29.719,99.89116,206,1,10752,99.889,99.89098
2014-01-10 15:16:29.719,99.61763,1694,8,2249,99.6312,99.67055
2014-01-10 15:21:29.719,99.69506,937,2,0,99.69187,99.67055
2014-01-10 15:26:29.719,99.69506,937,0,3011,99.6949,99.69501
2014-01-10 15:31:29.719,99.79972,820,5,2968,99.79448,99.79465
2014-01-10 15:36:29.719,99.85796,19,3,1905,99.85478,99.85317
2014-01-10 15:41:29.719,99.77378,1461,3,2582,99.77783,99.77682
2014-01-10 15:46:29.719,99.68308,109,2,2283,99.68781,99.68828
2014-01-10 15:51:29.719,99.62191,896,2,896,99.6252,99.6298
2014-01-10 15:56:29.719,99.68007,2631,1,6905,99.67733,99.67971
2014-01-10 16:01:29.719,99.6762,36,2,36,99.67626,99.67938
2014-01-10 16:06:29.719,99.91242,297,1,4119,99.90061,99.91134
2014-01-10 16:11:29.719,100.094,150,3,3528,100.0843,100.0838
2014-01-10 16:16:29.719,100.2115,1154,4,3730,100.2052,100.2055
2014-01-10 16:21:29.719,100.0898,4309,4,7188,100.0955,100.0928
2014-01-10 16:26:29.719,100.2317,775,2,0,100.2249,100.0928
2014-01-10 16:31:29.719,100.2317,775,0,3766,100.2314,100.2311
2014-01-10 16:36:29.719,100.0427,11,4,2295,100.0521,100.057
2014-01-10 16:41:29.719,99.96118,1911,3,1911,99.96572,99.96702
2014-01-10 16:46:29.719,99.98185,394,1,394,99.98104,99.97881
2014-01-10 16:51:29.719,100.1044,1143,1,1581,100.0982,100.1025
2014-01-10 16:56:29.719,100.1251,71,3,8757,100.1238,100.1249
2014-01-10 17:01:29.719,100.0876,129,8,0,100.0894,100.1249
2014-01-10 17:06:29.719,100.0876,129,0,129,100.0877,100.0931
2014-01-10 17:11:29.719,100.1219,3057,1,4105,100.1201,100.1218
2014-01-10 17:16:29.719,100.1528,1266,2,6514,100.1512,100.1519
2014-01-10 17:21:29.719,100.0748,2588,4,2588,100.0786,100.0836
2014-01-10 17:26:29.719,100.1708,2285,1,3095,100.1662,100.1669
2014-01-10 17:31:29.719,100.1728,642,3,642,100.1725,100.1716
2014-01-10 17:36:29.719,100.1607,2167,1,0,100.1613,100.1716
2014-01-10 17:41:29.719,100.1607,2167,0,4613,100.1607,100.1607
2014-01-10 17:46:29.719,100.4446,1919,4,7812,100.4304,100.4364
2014-01-10 17:51:29.719,100.4079,948,4,3431,100.409,100.4109
2014-01-10 17:56:29.719,100.3455,145,5,4103,100.3487,100.3484
2014-01-10 18:01:29.719,100.2876,863,3,3747,100.2906,100.2909
2014-01-10 18:06:29.719,100.1803,2986,3,8565,100.1858,100.1828
2014-01-10 18:11:29.719,100.2104,3124,4,7531,100.2091,100.2088
2014-01-10 18:16:29.719,100.1869,1216,4,1318,100.188,100.192
2014-01-10 18:21:29.719,100.2565,1169,2,4826,100.253,100.2553
2014-01-10 18:26:29.719,100.4135,912,3,2744,100.4055,100.4005
2014-01-10 18:31:29.719,100.3971,1282,3,2349,100.3976,100.3973
2014-01-10 18:36:29.719,100.2797,1334,3,6963,100.2856,100.2818
2014-01-10 18:41:29.719,100.3178,330,5,3267,100.3162,100.3143
2014-01-10 18:46:29.719,100.1171,2167,4,3199,100.1271,100.1277
2014-01-10 18:51:29.719,100.0418,636,2,3797,100.0461,100.0455
2014-01-10 18:56:29.719,99.8649,621,5,2748,99.87396,99.87705
2014-01-10 19:01:29.719,99.88447,1492,3,1934,99.88394,99.88394
2014-01-10 19:06:29.719,99.98597,2064,2,7708,99.98087,99.98461
2014-01-10 19:11:29.719,100.0175,383,5,3284,100.0156,100.014
2014-01-10 19:16:29.719,99.99573,373,2,2120,99.99673,99.99719
2014-01-10 19:21:29.719,100.0472,409,5,409,100.0447,100.0362
2014-01-10 19:26:29.719,100.0429,4299,1,4446,100.043,100.0428
2014-01-10 19:31:29.719,99.74012,607,2,2025,99.75526,99.77022
2014-01-10 19:36:29.719,99.68307,476,5,6388,99.68668,99.68457
2014-01-10 19:41:29.719,99.71127,807,4,1346,99.71004,99.70608
2014-01-10 19:46:29.719,99.80727,1529,3,1529,99.80241,99.80203
2014-01-10 19:51:29.719,99.84534,1707,1,1707,99.84319,99.84338
2014-01-10 19:56:29.719,99.91336,1884,1,3762,99.90985,99.91173
2014-01-10 20:01:29.719,100.0185,306,5,7565,100.013,100.0158
2014-01-10 20:06:29.719,99.92859,1053,6,0,99.93281,100.0158
2014-01-10 20:11:29.719,99.92859,1053,0,1056,99.9288,99.93016
2014-01-10 20:16:29.719,99.75352,337,2,6362,99.76228,99.755
2014-01-10 20:21:29.719,99.89931,2791,5,5904,99.89246,99.89187
2014-01-10 20:26:29.719,99.77122,334,4,521,99.77729,99.81634
2014-01-10 20:31:29.719,99.75581,1092,2,3601,99.75688,99.7565
2014-01-10 20:36:29.719,99.75395,1017,5,0,99.7541,99.7565
2014-01-10 20:41:29.719,99.75395,1017,0,7562,99.75396,99.75396
2014-01-10 20:46:29.719,99.93111,431,5,5055,99.92226,99.91877
2014-01-10 20:51:29.719,99.86888,859,2,5543,99.87155,99.87121
2014-01-10 20:56:29.719,99.87944,927,4,6371,99.87904,99.87908
2014-01-10 21:01:29.719,99.89398,1207,4,1952,99.89324,99.89181
2014-01-10 21:06:29.719,99.84674,1674,3,2578,99.84906,99.84865
2014-01-10 21:11:29.719,100.0428,1628,4,0,100.0331,99.84865
2014-01-10 21:16:29.719,100.0428,1628,0,4120,100.0423,100.0425
2014-01-10 21:21:29.719,99.99072,1438,3,2720,99.9933,99.99437
2014-01-10 21:26:29.719,99.91576,2772,2,8069,99.91964,99.91716
2014-01-10 21:31:29.719,99.77841,3293,5,4732,99.78547,99.78949
2014-01-10 21:36:29.719,99.69771,5,2,1025,99.7021,99.71612
2014-01-10 21:41:29.719,99.72951,1008,4,1099,99.72814,99.72877
2014-01-10 21:46:29.719,99.56276,702,3,1674,99.57103,99.56833
2014-01-10 21:51:29.719,99.51792,2300,3,5902,99.52058,99.51865
2014-01-10 21:56:29.719,99.4917,110,2,4450,99.49314,99.49339
2014-01-10 22:01:29.719,99.42922,1696,4,4490,99.43242,99.43244
2014-01-10 22:06:29.719,99.35594,257,3,1432,99.35976,99.36678
2014-01-10 22:11:29.719,99.34669,899,3,2418,99.34735,99.34736
2014-01-10 22:16:29.719,99.34409,813,3,813,99.34425,99.34452
2014-01-10 22:21:29.719,99.29984,2614,1,9773,99.30207,99.30006
2014-01-10 22:26:29.719,99.38893,2118,6,6636,99.38459,99.38281
2014-01-10 22:31:29.719,99.5078,224,3,2481,99.50164,99.4921
2014-01-10 22:36:29.719,99.52298,1138,3,4994,99.52192,99.52213
2014-01-10 22:41:29.719,99.64496,764,5,2254,99.63881,99.6324
2014-01-10 22:46:29.719,99.67705,611,3,611,99.67514,99.66944
2014-01-10 22:51:29.719,99.73345,1048,1,5545,99.73053,99.73302
2014-01-10 22:56:29.719,99.77592,176,3,0,99.77365,99.73302
2014-01-10 23:01:29.719,99.77592,176,0,176,99.7758,99.77277
2014-01-10 23:06:29.719,99.82095,409,1,409,99.81869,99.81986
2014-01-10 23:11:29.719,99.94796,607,1,696,99.94149,99.94422
2014-01-10 23:16:29.719,100.0005,2393,2,7776,99.99755,100.0002
2014-01-10 23:21:29.719,100.0582,1199,4,4530,100.0552,100.0536
2014-01-10 23:26:29.719,100.1166,1996,3,6352,100.1135,100.1143
2014-01-10 23:31:29.719,100.0115,351,5,5248,100.0166,100.0175
2014-01-10 23:36:29.719,99.96602,1517,3,4775,99.96854,99.96886
2014-01-10 23:41:29.719,99.88428,669,4,5014,99.8885,99.88834
2014-01-10 23:46:29.719,99.57244,2545,5,4569,99.58824,99.58965
2014-01-10 23:51:29.719,99.49873,3289,3,0,99.5032,99.58965
2014-01-10 23:56:29.719,99.49873,3289,0,3621,99.49895,99.49903
2014-01-11 00:01:29.719,99.48472,342,2,4249,99.48543,99.48531
2014-01-11 00:06:29.719,99.50456,259,3,259,99.5036,99.49568
2014-01-11 00:11:29.719,99.61895,2205,1,2205,99.61318,99.61762
2014-01-11 00:16:29.719,99.57945,1745,1,4248,99.58113,99.58042
2014-01-11 00:21:29.719,99.49301,573,4,1090,99.49742,99.50758
2014-01-11 00:26:29.719,99.50713,3198,4,6608,99.50665,99.50714
2014-01-11 00:31:29.719,99.52502,261,6,2273,99.52411,99.52274
2014-01-11 00:36:29.719,99.48587,1311,3,0,99.48778,99.52274
2014-01-11 00:41:29.719,99.48587,1311,0,1410,99.48597,99.48604
2014-01-11 00:46:29.719,99.37019,549,2,5290,99.37598,99.37172
2014-01-11 00:51:29.719,99.43814,1908,3,5307,99.43503,99.43494
2014-01-11 00:56:29.719,99.41616,218,4,865,99.4171,99.42074
2014-01-11 01:01:29.719,99.40478,2345,2,2345,99.40539,99.40516
2014-01-11 01:06:29.719,99.39181,906,1,7533,99.39248,99.39201
2014-01-11 01:11:29.719,99.36476,1920,6,6342,99.36614,99.36631
2014-01-11 01:16:29.719,99.32044,2613,4,4471,99.32273,99.32365
2014-01-11 01:21:29.719,99.17068,797,2,4169,99.17829,99.17902
2014-01-11 01:26:29.719,99.21298,1476,4,3648,99.21124,99.21104
2014-01-11 01:31:29.719,99.39767,1683,4,4294,99.38834,99.38962
2014-01-11 01:36:29.719,99.3293,1761,3,2000,99.33225,99.33538
2014-01-11 01:41:29.719,99.29181,28,2,3219,99.29383,99.29326
2014-01-11 01:46:29.719,99.05597,2361,6,12656,99.06786,99.05905
2014-01-11 01:51:29.719,99.14602,446,7,3616,99.14211,99.13292
2014-01-11 01:56:29.719,99.04373,25,4,3732,99.04864,99.04854
2014-01-11 02:01:29.719,98.96702,167,4,257,98.9711,99.00242
2014-01-11 02:06:29.719,98.84668,2271,2,3154,98.85291,98.8478
2014-01-11 02:11:29.719,98.7742,3539,2,11292,98.77814,98.77522
2014-01-11 02:16:29.719,98.88804,392,5,392,98.88255,98.82108
2014-01-11 02:21:29.719,98.9469,57,1,3325,98.94369,98.9451
2014-01-11 02:26:29.719,98.90537,1857,3,4058,98.90728,98.90695
2014-01-11 02:31:29.719,99.03866,709,4,4273,99.03209,99.03245
2014-01-11 02:36:29.719,98.98676,463,4,2703,98.98903,98.99026
2014-01-11 02:41:29.719,99.06183,448,3,448,99.05819,99.0442
2014-01-11 02:46:29.719,99.02777,19,1,2374,99.02929,99.02797
2014-01-11 02:51:29.719,98.88549,557,5,2640,98.89268,98.89169
2014-01-11 02:56:29.719,98.97842,103,2,884,98.97413,98.9667
2014-01-11 03:01:29.719,98.99991,1126,3,3079,98.99862,98.99937
2014-01-11 03:06:29.719,99.03512,1280,3,2207,99.0333,99.03276
2014-01-11 03:11:29.719,99.01711,623,2,1614,99.01792,99.01818
2014-01-11 03:16:29.719,98.81944,752,3,9154,98.82936,98.8213
2014-01-11 03:21:29.719,98.87063,127,6,0,98.86857,98.8213
2014-01-11 03:26:29.719,98.87063,127,0,13915,98.87053,98.87055
2014-01-11 03:31:29.719,99.08575,1359,4,3354,99.07499,99.04873
2014-01-11 03:36:29.719,99.05983,2874,2,4016,99.06059,99.05929
2014-01-11 03:41:29.719,98.99322,93,3,7941,98.99659,98.99493
2014-01-11 03:46:29.719,98.82809,1145,5,4124,98.83652,98.8431
2014-01-11 03:51:29.719,98.81338,155,4,0,98.81453,98.8431
2014-01-11 03:56:29.719,98.81338,155,0,727,98.81343,98.81383
2014-01-11 04:01:29.719,98.82409,437,2,640,98.82356,98.82353
2014-01-11 04:06:29.719,98.79282,1758,2,2404,98.79436,98.79325
2014-01-11 04:11:29.719,98.96502,1160,2,1160,98.95649,98.94869
2014-01-11 04:16:29.719,99.01709,684,1,1879,99.01406,99.01484
2014-01-11 04:21:29.719,99.1735,663,3,3592,99.16553,99.16932
2014-01-11 04:26:29.719,99.09524,727,6,727,99.09875,99.11023
2014-01-11 04:31:29.719,99.04877,105,1,235,99.05127,99.05876
2014-01-11 04:36:29.719,99.09811,557,2,7243,99.09577,99.09804
2014-01-11 04:41:29.719,99.26043,4889,6,0,99.25219,99.09804
2014-01-11 04:46:29.719,99.26043,4889,0,4889,99.26001,99.25982
2014-01-11 04:51:29.719,99.25319,3514,1,3814,99.25353,99.25359
2014-01-11 04:56:29.719,99.3845,265,2,4993,99.37795,99.37938
2014-01-11 05:01:29.719,99.28826,3470,3,6232,99.29275,99.29191
2014-01-11 05:06:29.719,99.40159,242,3,821,99.39615,99.37052
2014-01-11 05:11:29.719,99.29335,10,2,3650,99.29849,99.29455
2014-01-11 05:16:29.719,99.45173,797,6,4170,99.44407,99.44504
2014-01-11 05:21:29.719,99.47296,998,2,998,99.47152,99.46796
2014-01-11 05:26:29.719,99.55307,1575,1,17388,99.54899,99.55277
2014-01-11 05:31:29.719,99.58071,878,8,2059,99.57913,99.5724
2014-01-11 05:36:29.719,99.63572,1702,3,6082,99.63289,99.63423
2014-01-11 05:41:29.719,99.71661,3733,2,13231,99.71242,99.71472
2014-01-11 05:46:29.719,99.66088,478,9,1177,99.66346,99.68054
2014-01-11 05:51:29.719,99.65652,872,2,1704,99.65686,99.65776
2014-01-11 05:56:29.719,99.59183,2257,2,2257,99.59509,99.59436
2014-01-11 06:01:29.719,99.603,1319,1,7972,99.6026,99.60288
2014-01-11 06:06:29.719,99.54625,2806,5,4956,99.54907,99.55052
2014-01-11 06:11:29.719,99.57104,1641,3,4366,99.56994,99.56985
2014-01-11 06:16:29.719,99.5862,1112,3,5563,99.58539,99.58555
2014-01-11 06:21:29.719,99.48026,2622,4,5818,99.48552,99.48525
2014-01-11 06:26:29.719,99.41519,1407,4,0,99.41871,99.48525
2014-01-11 06:31:29.719,99.41519,1407,0,3738,99.41537,99.41548
2014-01-11 06:36:29.719,99.4426,2953,3,0,99.44124,99.41548
2014-01-11 06:41:29.719,99.4426,2953,0,7212,99.44253,99.44257
2014-01-11 06:46:29.719,99.29476,999,5,5908,99.30215,99.30327
2014-01-11 06:51:29.719,99.35851,1471,6,9091,99.35569,99.35667
2014-01-11 06:56:29.719,99.37597,824,8,6983,99.37496,99.37475
2014-01-11 07:01:29.719,99.47885,434,4,10374,99.47366,99.47524
2014-01-11 07:06:29.719,99.44286,543,7,5855,99.4444,99.44558
2014-01-11 07:11:29.719,99.48998,2875,4,5766,99.4877,99.48765
2014-01-11 07:16:29.719,99.51971,84,2,2009,99.51811,99.51549
2014-01-11 07:21:29.719,99.42878,531,4,4065,99.43325,99.43118
2014-01-11 07:26:29.719,99.29311,410,4,0,99.30012,99.43118
2014-01-11 07:31:29.719,99.29311,410,0,3128,99.29346,99.29357
2014-01-11 07:36:29.719,99.38598,2009,2,2009,99.38136,99.37929
2014-01-11 07:41:29.719,99.38649,233,1,233,99.38623,99.38421
2014-01-11 07:46:29.719,99.33737,526,1,3312,99.33981,99.33761
2014-01-11 07:51:29.719,99.18975,1007,5,1158,99.19726,99.20834
2014-01-11 07:56:29.719,99.1198,1115,2,2370,99.12367,99.1222
2014-01-11 08:01:29.719,99.1955,3708,3,4214,99.19191,99.19344
2014-01-11 08:06:29.719,99.22079,679,2,1767,99.21935,99.2178
2014-01-11 08:11:29.719,99.28721,3549,2,6104,99.28382,99.2861
2014-01-11 08:16:29.719,99.35419,2700,3,0,99.35067,99.2861
2014-01-11 08:21:29.719,99.35419,2700,0,6338,99.35401,99.35402
2014-01-11 08:26:29.719,99.42563,758,5,10522,99.42205,99.42353
2014-01-11 08:31:29.719,99.45222,1586,10,2994,99.45072,99.44783
2014-01-11 08:36:29.719,99.41541,610,2,900,99.41717,99.42073
2014-01-11 08:41:29.719,99.33072,1535,3,2693,99.33504,99.33248
2014-01-11 08:46:29.719,99.26354,639,2,2195,99.26712,99.2676
2014-01-11 08:51:29.719,99.28596,668,3,4360,99.28501,99.28548
